power
20689.58
21018.10
21045.30
21251.52
20923.69
21557.28
21477.74
20972.00
20945.42
20898.15
20977.10
20960.40
21038.53
20671.60
20675.88
21074.78
20598.27
21104.56
20388.50
20879.20
20887.85
20783.47
20542.03
21041.61
20824.78
20903.54
20657.61
20631.64
20541.13
20505.47
20683.86
20371.95
20823.74
20316.06
20209.27
20428.92
20499.51
20396.23
20152.44
20298.49
20231.38
20456.72
20130.83
20425.55
20259.47
20598.20
20515.00
20368.61
20178.16
20322.20
20236.11
20345.12
20245.83
20230.66
20329.09
20582.70
20503.84
21050.34
20601.78
20723.62
21093.17
20951.77
21129.16
20675.68
21102.10
20855.30
21263.65
21095.53
21162.96
21022.69
21264.56
21042.43
21356.71
21596.72
20996.62
21510.88
21555.89
21702.59
21994.00
21194.59
21542.61
21983.80
21834.50
22098.74
21505.51
22100.19
22022.75
21943.01
21680.56
21884.92
22339.38
21914.68
21751.83
22266.81
22236.73
22323.10
21994.91
22434.74
22114.31
22322.04
22094.52
21987.48
21892.96
22106.92
21893.06
22126.60
21921.98
21803.31
21864.79
21629.03
21790.61
22321.99
22202.85
21610.45
22023.05
21951.74
21618.80
21608.86
21660.33
21744.34
21722.57
21799.67
21595.46
21602.81
21843.93
21605.49
21818.77
21190.80
21386.37
21738.28
21511.70
21243.30
21379.89
21765.18
21515.25
21776.03
21785.71
21757.16
21696.09
21939.98
21656.39
21830.31
22099.82
22207.02
22220.13
22027.05
21872.18
22557.00
21984.69
21875.17
22531.71
22131.60
22406.02
22489.24
22011.05
22334.95
22211.68
22397.69
22043.71
21963.93
22162.73
22019.87
21916.60
21843.08
22151.14
22153.83
21922.89
21829.59
22313.75
22030.17
22278.00
21660.78
21913.37
22158.07
21899.81
21523.24
21922.72
21716.20
22182.01
21733.77
22097.82
21866.51
21429.96
21458.06
21985.74
21715.80
21713.27
21813.37
21320.23
21838.28
21299.72
21786.22
21168.96
21750.14
21376.67
21298.78
22013.28
21363.59
21737.47
21565.82
21816.73
21473.19
21616.52
21732.34
21500.78
21400.92
21094.51
21320.16
21663.64
21397.72
21499.32
22121.68
21339.70
21474.49
21463.63
21847.22
21903.32
21457.51
22262.08
21388.44
22126.20
21840.78
22379.97
21760.61
22254.09
22292.75
22235.92
22483.31
22354.43
22717.43
22304.16
22233.48
22557.64
22277.42
22488.06
22226.26
22685.27
22371.95
22104.06
22601.56
22386.06
22424.86
22122.11
22770.29
22197.88
22313.97
22252.17
22535.14
22485.52
22783.85
22679.08
22335.03
22492.42
22777.41
